DateTime,electricity_15min_diff,heating_15min_diff,Temperature,Humidity,Dewpoint,Sun Duration,Precipitation Height,Wind Speed,Wind Direction
2022-01-01 00:00:00,0.0,0.0,13.2,85.0,10.7,0.0,0.0,5.0,240.0
2022-01-01 00:15:00,1.380000000121072,5.0,13.2,85.0,10.7,0.0,0.0,5.0,240.0
2022-01-01 00:30:00,1.199999999953434,5.0,13.2,85.0,10.7,0.0,0.0,5.0,240.0
2022-01-01 00:45:00,1.3700000001117587,5.0,13.2,85.0,10.7,0.0,0.0,5.0,240.0
2022-01-01 01:00:00,1.1499999999068675,5.0,13.1,87.0,11.0,0.0,0.0,4.8,240.0
2022-01-01 01:15:00,1.3300000000745058,5.0,13.1,87.0,11.0,0.0,0.0,4.8,240.0
2022-01-01 01:30:00,1.199999999953434,5.0,13.1,87.0,11.0,0.0,0.0,4.8,240.0
2022-01-01 01:45:00,1.3499999998603016,5.0,13.1,87.0,11.0,0.0,0.0,4.8,240.0
2022-01-01 02:00:00,1.1500000001396984,5.0,12.8,88.0,11.0,0.0,0.0,4.5,230.0
2022-01-01 02:15:00,1.2700000000186265,5.0,12.8,88.0,11.0,0.0,0.0,4.5,230.0
2022-01-01 02:30:00,1.159999999916181,4.0,12.8,88.0,11.0,0.0,0.0,4.5,230.0
2022-01-01 02:45:00,1.3100000000558794,6.0,12.8,88.0,11.0,0.0,0.0,4.5,230.0
2022-01-01 03:00:00,1.1899999999441206,4.0,12.6,88.0,10.7,0.0,0.0,4.4,210.0
2022-01-01 03:15:00,1.340000000083819,5.0,12.6,88.0,10.7,0.0,0.0,4.4,210.0
2022-01-01 03:30:00,1.2199999999720603,5.0,12.6,88.0,10.7,0.0,0.0,4.4,210.0
2022-01-01 03:45:00,1.3799999998882413,5.0,12.6,88.0,10.7,0.0,0.0,4.4,210.0
2022-01-01 04:00:00,1.6400000001303852,5.0,12.6,86.0,10.3,0.0,0.0,4.0,220.0
2022-01-01 04:15:00,1.8599999998696148,5.0,12.6,86.0,10.3,0.0,0.0,4.0,220.0
2022-01-01 04:30:00,1.6900000001769513,5.0,12.6,86.0,10.3,0.0,0.0,4.0,220.0
2022-01-01 04:45:00,1.8799999998882413,5.0,12.6,86.0,10.3,0.0,0.0,4.0,220.0
2022-01-01 05:00:00,1.630000000121072,4.0,13.0,84.0,10.4,0.0,0.0,5.1,210.0
2022-01-01 05:15:00,1.8099999998230487,6.0,13.0,84.0,10.4,0.0,0.0,5.1,210.0
2022-01-01 05:30:00,1.6400000001303852,4.0,13.0,84.0,10.4,0.0,0.0,5.1,210.0
2022-01-01 05:45:00,1.9199999999254944,5.0,13.0,84.0,10.4,0.0,0.0,5.1,210.0
2022-01-01 06:00:00,1.6200000001117587,5.0,12.7,84.0,10.2,0.0,0.0,4.5,210.0
2022-01-01 06:15:00,1.8399999998509884,5.0,12.7,84.0,10.2,0.0,0.0,4.5,210.0
2022-01-01 06:30:00,1.5800000000745058,5.0,12.7,84.0,10.2,0.0,0.0,4.5,210.0
2022-01-01 06:45:00,1.869999999878928,5.0,12.7,84.0,10.2,0.0,0.0,4.5,210.0
2022-01-01 07:00:00,1.630000000121072,4.0,12.9,81.0,9.8,0.0,0.0,4.3,200.0
2022-01-01 07:15:00,1.9899999999906868,6.0,12.9,81.0,9.8,0.0,0.0,4.3,200.0
2022-01-01 07:30:00,1.590000000083819,4.0,12.9,81.0,9.8,0.0,0.0,4.3,200.0
2022-01-01 07:45:00,1.8499999998603016,6.0,12.9,81.0,9.8,0.0,0.0,4.3,200.0
2022-01-01 08:00:00,1.590000000083819,4.0,12.6,82.0,9.6,0.0,0.0,4.2,190.0
2022-01-01 08:15:00,1.899999999906868,6.0,12.6,82.0,9.6,0.0,0.0,4.2,190.0
2022-01-01 08:30:00,1.6000000000931325,4.0,12.6,82.0,9.6,0.0,0.0,4.2,190.0
2022-01-01 08:45:00,1.6699999999254942,5.0,12.6,82.0,9.6,0.0,0.0,4.2,190.0
2022-01-01 09:00:00,1.380000000121072,5.0,12.9,80.0,9.5,0.0,0.0,3.8,190.0
2022-01-01 09:15:00,1.6499999999068675,5.0,12.9,80.0,9.5,0.0,0.0,3.8,190.0
2022-01-01 09:30:00,1.3999999999068675,5.0,12.9,80.0,9.5,0.0,0.0,3.8,190.0
2022-01-01 09:45:00,1.6700000001583248,5.0,12.9,80.0,9.5,0.0,0.0,3.8,190.0
2022-01-01 10:00:00,1.3599999998696148,4.0,13.5,77.0,9.6,0.0,0.0,3.7,180.0
2022-01-01 10:15:00,1.6200000001117587,6.0,13.5,77.0,9.6,0.0,0.0,3.7,180.0
2022-01-01 10:30:00,1.3599999998696148,4.0,13.5,77.0,9.6,0.0,0.0,3.7,180.0
2022-01-01 10:45:00,1.6200000001117587,5.0,13.5,77.0,9.6,0.0,0.0,3.7,180.0
2022-01-01 11:00:00,1.340000000083819,5.0,14.2,74.0,9.7,2.0,0.0,5.1,170.0
2022-01-01 11:15:00,1.6399999998975543,5.0,14.2,74.0,9.7,2.0,0.0,5.1,170.0
2022-01-01 11:30:00,1.3899999998975543,5.0,14.2,74.0,9.7,2.0,0.0,5.1,170.0
2022-01-01 11:45:00,1.590000000083819,5.0,14.2,74.0,9.7,2.0,0.0,5.1,170.0
2022-01-01 12:00:00,1.3999999999068675,5.0,14.3,73.0,9.6,2.0,0.0,6.1,170.0
2022-01-01 12:15:00,1.5800000000745058,5.0,14.3,73.0,9.6,2.0,0.0,6.1,170.0
2022-01-01 12:30:00,1.380000000121072,4.0,14.3,73.0,9.6,2.0,0.0,6.1,170.0
2022-01-01 12:45:00,1.5999999998603016,5.0,14.3,73.0,9.6,2.0,0.0,6.1,170.0
2022-01-01 13:00:00,1.4000000001396984,5.0,14.6,73.0,9.9,34.0,0.0,6.0,170.0
2022-01-01 13:15:00,1.6299999998882413,5.0,14.6,73.0,9.9,34.0,0.0,6.0,170.0
2022-01-01 13:30:00,1.3900000001303852,5.0,14.6,73.0,9.9,34.0,0.0,6.0,170.0
2022-01-01 13:45:00,1.6499999999068675,5.0,14.6,73.0,9.9,34.0,0.0,6.0,170.0
2022-01-01 14:00:00,1.3899999998975543,4.0,14.4,75.0,10.0,1.0,0.0,5.6,170.0
2022-01-01 14:15:00,1.6700000001583248,5.0,14.4,75.0,10.0,1.0,0.0,5.6,170.0
2022-01-01 14:30:00,1.3899999998975543,5.0,14.4,75.0,10.0,1.0,0.0,5.6,170.0
2022-01-01 14:45:00,1.659999999916181,5.0,14.4,75.0,10.0,1.0,0.0,5.6,170.0
2022-01-01 15:00:00,1.3500000000931325,4.0,13.8,78.0,10.0,5.0,0.0,5.5,160.0
2022-01-01 15:15:00,1.5600000000558794,6.0,13.8,78.0,10.0,5.0,0.0,5.5,160.0
2022-01-01 15:30:00,1.3899999998975543,4.0,13.8,78.0,10.0,5.0,0.0,5.5,160.0
2022-01-01 15:45:00,1.6500000001396984,5.0,13.8,78.0,10.0,5.0,0.0,5.5,160.0
2022-01-01 16:00:00,1.369999999878928,5.0,13.1,80.0,9.8,0.0,0.0,4.4,160.0
2022-01-01 16:15:00,1.5600000000558794,5.0,13.1,80.0,9.8,0.0,0.0,4.4,160.0
2022-01-01 16:30:00,1.409999999916181,4.0,13.1,80.0,9.8,0.0,0.0,4.4,160.0
2022-01-01 16:45:00,1.6000000000931325,5.0,13.1,80.0,9.8,0.0,0.0,4.4,160.0
2022-01-01 17:00:00,1.5700000000651926,5.0,12.6,82.0,9.6,0.0,0.0,4.9,150.0
2022-01-01 17:15:00,1.819999999832362,5.0,12.6,82.0,9.6,0.0,0.0,4.9,150.0
2022-01-01 17:30:00,1.6700000001583248,4.0,12.6,82.0,9.6,0.0,0.0,4.9,150.0
2022-01-01 17:45:00,1.790000000037253,5.0,12.6,82.0,9.6,0.0,0.0,4.9,150.0
2022-01-01 18:00:00,1.6699999999254942,5.0,11.9,86.0,9.6,0.0,0.0,5.7,150.0
2022-01-01 18:15:00,1.8100000000558796,5.0,11.9,86.0,9.6,0.0,0.0,5.7,150.0
2022-01-01 18:30:00,1.6499999999068675,5.0,11.9,86.0,9.6,0.0,0.0,5.7,150.0
2022-01-01 18:45:00,1.840000000083819,5.0,11.9,86.0,9.6,0.0,0.0,5.7,150.0
2022-01-01 19:00:00,1.619999999878928,4.0,11.7,86.0,9.5,0.0,0.0,5.8,150.0
2022-01-01 19:15:00,1.9199999999254944,5.0,11.7,86.0,9.5,0.0,0.0,5.8,150.0
2022-01-01 19:30:00,1.6400000001303852,5.0,11.7,86.0,9.5,0.0,0.0,5.8,150.0
2022-01-01 19:45:00,1.8799999998882413,5.0,11.7,86.0,9.5,0.0,0.0,5.8,150.0
2022-01-01 20:00:00,1.630000000121072,4.0,11.7,86.0,9.5,0.0,0.0,6.7,160.0
2022-01-01 20:15:00,1.8300000000745056,5.0,11.7,86.0,9.5,0.0,0.0,6.7,160.0
2022-01-01 20:30:00,1.659999999916181,5.0,11.7,86.0,9.5,0.0,0.0,6.7,160.0
2022-01-01 20:45:00,1.8300000000745056,5.0,11.7,86.0,9.5,0.0,0.0,6.7,160.0
2022-01-01 21:00:00,1.199999999953434,4.0,11.4,87.0,9.4,0.0,0.0,6.4,150.0
2022-01-01 21:15:00,1.290000000037253,5.0,11.4,87.0,9.4,0.0,0.0,6.4,150.0
2022-01-01 21:30:00,1.1499999999068675,5.0,11.4,87.0,9.4,0.0,0.0,6.4,150.0
2022-01-01 21:45:00,1.3500000000931325,5.0,11.4,87.0,9.4,0.0,0.0,6.4,150.0
2022-01-01 22:00:00,1.1899999999441206,4.0,11.2,88.0,9.2,0.0,0.0,7.4,150.0
2022-01-01 22:15:00,1.340000000083819,5.0,11.2,88.0,9.2,0.0,0.0,7.4,150.0
2022-01-01 22:30:00,1.1899999999441206,5.0,11.2,88.0,9.2,0.0,0.0,7.4,150.0
2022-01-01 22:45:00,1.3799999998882413,5.0,11.2,88.0,9.2,0.0,0.0,7.4,150.0
2022-01-01 23:00:00,1.680000000167638,4.0,11.3,86.0,9.0,0.0,0.0,6.7,150.0
2022-01-01 23:15:00,1.279999999795109,5.0,11.3,86.0,9.0,0.0,0.0,6.7,150.0
2022-01-01 23:30:00,1.180000000167638,5.0,11.3,86.0,9.0,0.0,0.0,6.7,150.0
2022-01-01 23:45:00,1.3899999998975543,5.0,11.3,86.0,9.0,0.0,0.0,6.7,150.0
2022-01-02 00:00:00,1.1799999999348074,5.0,11.2,85.0,8.8,0.0,0.0,6.5,160.0
2022-01-02 00:15:00,1.340000000083819,5.0,11.2,85.0,8.8,0.0,0.0,6.5,160.0
2022-01-02 00:30:00,1.209999999962747,4.0,11.2,85.0,8.8,0.0,0.0,6.5,160.0
2022-01-02 00:45:00,1.4299999999348074,5.0,11.2,85.0,8.8,0.0,0.0,6.5,160.0
2022-01-02 01:00:00,1.2000000001862643,5.0,11.1,85.0,8.6,0.0,0.0,6.4,160.0
2022-01-02 01:15:00,1.3099999998230487,5.0,11.1,85.0,8.6,0.0,0.0,6.4,160.0
2022-01-02 01:30:00,1.2000000001862643,4.0,11.1,85.0,8.6,0.0,0.0,6.4,160.0
2022-01-02 01:45:00,1.3399999998509884,5.0,11.1,85.0,8.6,0.0,0.0,6.4,160.0
2022-01-02 02:00:00,1.1600000001490116,5.0,11.0,85.0,8.5,0.0,0.0,5.5,160.0
2022-01-02 02:15:00,1.2700000000186265,5.0,11.0,85.0,8.5,0.0,0.0,5.5,160.0
2022-01-02 02:30:00,1.1699999999254942,4.0,11.0,85.0,8.5,0.0,0.0,5.5,160.0
2022-01-02 02:45:00,1.340000000083819,5.0,11.0,85.0,8.5,0.0,0.0,5.5,160.0
2022-01-02 03:00:00,1.1799999999348074,5.0,10.9,85.0,8.5,0.0,0.0,5.3,150.0
2022-01-02 03:15:00,1.2800000000279397,5.0,10.9,85.0,8.5,0.0,0.0,5.3,150.0
2022-01-02 03:30:00,1.1799999999348074,5.0,10.9,85.0,8.5,0.0,0.0,5.3,150.0
2022-01-02 03:45:00,1.340000000083819,5.0,10.9,85.0,8.5,0.0,0.0,5.3,150.0
2022-01-02 04:00:00,1.6699999999254942,4.0,10.9,86.0,8.6,0.0,0.0,6.5,150.0
2022-01-02 04:15:00,1.840000000083819,5.0,10.9,86.0,8.6,0.0,0.0,6.5,150.0
2022-01-02 04:30:00,1.619999999878928,5.0,10.9,86.0,8.6,0.0,0.0,6.5,150.0
2022-01-02 04:45:00,1.8300000000745056,5.0,10.9,86.0,8.6,0.0,0.0,6.5,150.0
2022-01-02 05:00:00,1.7199999999720603,4.0,10.6,88.0,8.8,0.0,0.3,6.1,150.0
2022-01-02 05:15:00,1.9199999999254944,5.0,10.6,88.0,8.8,0.0,0.3,6.1,150.0
2022-01-02 05:30:00,1.6000000000931325,5.0,10.6,88.0,8.8,0.0,0.3,6.1,150.0
2022-01-02 05:45:00,1.8299999998416752,5.0,10.6,88.0,8.8,0.0,0.3,6.1,150.0
2022-01-02 06:00:00,1.6200000001117587,5.0,10.4,90.0,8.8,0.0,0.3,6.8,150.0
2022-01-02 06:15:00,1.7800000000279397,5.0,10.4,90.0,8.8,0.0,0.3,6.8,150.0
2022-01-02 06:30:00,1.590000000083819,4.0,10.4,90.0,8.8,0.0,0.3,6.8,150.0
2022-01-02 06:45:00,1.7899999998044225,5.0,10.4,90.0,8.8,0.0,0.3,6.8,150.0
2022-01-02 07:00:00,1.6100000001024457,5.0,10.5,90.0,9.0,0.0,0.1,6.8,150.0
2022-01-02 07:15:00,1.8500000000931325,5.0,10.5,90.0,9.0,0.0,0.1,6.8,150.0
2022-01-02 07:30:00,1.6799999999348074,5.0,10.5,90.0,9.0,0.0,0.1,6.8,150.0
2022-01-02 07:45:00,1.790000000037253,5.0,10.5,90.0,9.0,0.0,0.1,6.8,150.0
2022-01-02 08:00:00,1.5799999998416752,4.0,10.7,88.0,8.8,0.0,0.0,7.2,150.0
2022-01-02 08:15:00,1.7700000000186265,5.0,10.7,88.0,8.8,0.0,0.0,7.2,150.0
2022-01-02 08:30:00,1.6000000000931325,5.0,10.7,88.0,8.8,0.0,0.0,7.2,150.0
2022-01-02 08:45:00,1.9199999999254944,5.0,10.7,88.0,8.8,0.0,0.0,7.2,150.0
2022-01-02 09:00:00,1.4899999999906868,5.0,11.2,81.0,8.1,0.0,0.0,8.6,150.0
2022-01-02 09:15:00,1.6100000001024457,5.0,11.2,81.0,8.1,0.0,0.0,8.6,150.0
2022-01-02 09:30:00,1.5200000000186265,4.0,11.2,81.0,8.1,0.0,0.0,8.6,150.0
2022-01-02 09:45:00,1.6099999998696148,5.0,11.2,81.0,8.1,0.0,0.0,8.6,150.0
2022-01-02 10:00:00,1.3600000001024457,5.0,11.7,78.0,7.9,0.0,0.0,8.4,170.0
2022-01-02 10:15:00,1.5300000000279397,5.0,11.7,78.0,7.9,0.0,0.0,8.4,170.0
2022-01-02 10:30:00,1.4799999999813735,5.0,11.7,78.0,7.9,0.0,0.0,8.4,170.0
2022-01-02 10:45:00,1.8100000000558796,5.0,11.7,78.0,7.9,0.0,0.0,8.4,170.0
2022-01-02 11:00:00,1.5599999998230487,4.0,12.9,76.0,8.7,0.0,0.0,7.4,200.0
2022-01-02 11:15:00,1.699999999953434,5.0,12.9,76.0,8.7,0.0,0.0,7.4,200.0
2022-01-02 11:30:00,1.4800000002142042,5.0,12.9,76.0,8.7,0.0,0.0,7.4,200.0
2022-01-02 11:45:00,1.6299999998882413,5.0,12.9,76.0,8.7,0.0,0.0,7.4,200.0
2022-01-02 12:00:00,1.3899999998975543,4.0,13.3,73.0,8.7,0.0,0.0,8.9,240.0
2022-01-02 12:15:00,1.6100000001024457,5.0,13.3,73.0,8.7,0.0,0.0,8.9,240.0
2022-01-02 12:30:00,1.380000000121072,4.0,13.3,73.0,8.7,0.0,0.0,8.9,240.0
2022-01-02 12:45:00,1.5799999998416752,5.0,13.3,73.0,8.7,0.0,0.0,8.9,240.0
2022-01-02 13:00:00,1.3900000001303852,4.0,12.8,77.0,8.8,0.0,0.0,7.5,230.0
2022-01-02 13:15:00,1.5999999998603016,5.0,12.8,77.0,8.8,0.0,0.0,7.5,230.0
2022-01-02 13:30:00,1.3600000001024457,5.0,12.8,77.0,8.8,0.0,0.0,7.5,230.0
2022-01-02 13:45:00,1.6099999998696148,5.0,12.8,77.0,8.8,0.0,0.0,7.5,230.0
2022-01-02 14:00:00,1.4100000001490116,4.0,13.2,74.0,8.7,0.0,0.0,7.6,230.0
2022-01-02 14:15:00,1.5599999998230487,5.0,13.2,74.0,8.7,0.0,0.0,7.6,230.0
2022-01-02 14:30:00,1.3700000001117587,5.0,13.2,74.0,8.7,0.0,0.0,7.6,230.0
2022-01-02 14:45:00,1.659999999916181,5.0,13.2,74.0,8.7,0.0,0.0,7.6,230.0
2022-01-02 15:00:00,1.3900000001303852,4.0,12.9,78.0,9.2,0.0,0.0,6.8,230.0
2022-01-02 15:15:00,1.5799999998416752,5.0,12.9,78.0,9.2,0.0,0.0,6.8,230.0
2022-01-02 15:30:00,1.340000000083819,4.0,12.9,78.0,9.2,0.0,0.0,6.8,230.0
2022-01-02 15:45:00,1.6000000000931325,5.0,12.9,78.0,9.2,0.0,0.0,6.8,230.0
2022-01-02 16:00:00,1.3999999999068675,5.0,12.7,77.0,8.9,0.0,0.0,6.2,230.0
2022-01-02 16:15:00,1.6500000001396984,5.0,12.7,77.0,8.9,0.0,0.0,6.2,230.0
2022-01-02 16:30:00,1.4299999999348074,4.0,12.7,77.0,8.9,0.0,0.0,6.2,230.0
2022-01-02 16:45:00,1.7600000000093132,5.0,12.7,77.0,8.9,0.0,0.0,6.2,230.0
2022-01-02 17:00:00,1.5799999998416752,4.0,11.9,82.0,8.9,0.0,0.0,6.2,220.0
2022-01-02 17:15:00,1.8100000000558796,5.0,11.9,82.0,8.9,0.0,0.0,6.2,220.0
2022-01-02 17:30:00,1.590000000083819,5.0,11.9,82.0,8.9,0.0,0.0,6.2,220.0
2022-01-02 17:45:00,1.899999999906868,5.0,11.9,82.0,8.9,0.0,0.0,6.2,220.0
2022-01-02 18:00:00,1.5600000000558794,4.0,11.1,92.0,9.9,0.0,0.6,6.2,210.0
2022-01-02 18:15:00,1.8500000000931325,5.0,11.1,92.0,9.9,0.0,0.6,6.2,210.0
2022-01-02 18:30:00,1.5599999998230487,4.0,11.1,92.0,9.9,0.0,0.6,6.2,210.0
2022-01-02 18:45:00,1.8300000000745056,5.0,11.1,92.0,9.9,0.0,0.6,6.2,210.0
2022-01-02 19:00:00,1.590000000083819,5.0,10.6,95.0,9.9,0.0,3.5,6.7,210.0
2022-01-02 19:15:00,1.909999999916181,5.0,10.6,95.0,9.9,0.0,3.5,6.7,210.0
2022-01-02 19:30:00,1.5800000000745058,4.0,10.6,95.0,9.9,0.0,3.5,6.7,210.0
2022-01-02 19:45:00,1.8799999998882413,5.0,10.6,95.0,9.9,0.0,3.5,6.7,210.0
2022-01-02 20:00:00,1.6200000001117587,4.0,10.4,97.0,9.9,0.0,2.5,5.0,210.0
2022-01-02 20:15:00,1.8399999998509884,5.0,10.4,97.0,9.9,0.0,2.5,5.0,210.0
2022-01-02 20:30:00,1.6000000000931325,5.0,10.4,97.0,9.9,0.0,2.5,5.0,210.0
2022-01-02 20:45:00,1.8600000001024453,5.0,10.4,97.0,9.9,0.0,2.5,5.0,210.0
2022-01-02 21:00:00,1.119999999878928,5.0,10.5,84.0,8.0,0.0,7.4,8.3,240.0
2022-01-02 21:15:00,1.290000000037253,5.0,10.5,84.0,8.0,0.0,7.4,8.3,240.0
2022-01-02 21:30:00,1.1499999999068675,4.0,10.5,84.0,8.0,0.0,7.4,8.3,240.0
2022-01-02 21:45:00,1.340000000083819,5.0,10.5,84.0,8.0,0.0,7.4,8.3,240.0
2022-01-02 22:00:00,1.2199999999720603,4.0,10.8,86.0,8.5,0.0,0.0,10.6,240.0
2022-01-02 22:15:00,1.290000000037253,5.0,10.8,86.0,8.5,0.0,0.0,10.6,240.0
2022-01-02 22:30:00,1.1699999999254942,5.0,10.8,86.0,8.5,0.0,0.0,10.6,240.0
2022-01-02 22:45:00,1.3300000000745058,5.0,10.8,86.0,8.5,0.0,0.0,10.6,240.0
2022-01-02 23:00:00,1.6399999998975543,4.0,10.7,84.0,8.0,0.0,0.0,10.0,250.0
2022-01-02 23:15:00,1.2600000000093132,5.0,10.7,84.0,8.0,0.0,0.0,10.0,250.0
2022-01-02 23:30:00,1.1900000001769513,5.0,10.7,84.0,8.0,0.0,0.0,10.0,250.0
2022-01-02 23:45:00,1.3099999998230487,5.0,10.7,84.0,8.0,0.0,0.0,10.0,250.0
2022-01-03 00:00:00,1.1700000001583248,4.0,10.6,82.0,7.6,0.0,0.0,8.7,250.0
2022-01-03 00:15:00,1.319999999832362,5.0,10.6,82.0,7.6,0.0,0.0,8.7,250.0
2022-01-03 00:30:00,1.1000000000931325,5.0,10.6,82.0,7.6,0.0,0.0,8.7,250.0
2022-01-03 00:45:00,1.3500000000931325,5.0,10.6,82.0,7.6,0.0,0.0,8.7,250.0
2022-01-03 01:00:00,1.159999999916181,4.0,10.7,78.0,7.0,0.0,0.0,8.6,250.0
2022-01-03 01:15:00,1.340000000083819,5.0,10.7,78.0,7.0,0.0,0.0,8.6,250.0
2022-01-03 01:30:00,1.119999999878928,4.0,10.7,78.0,7.0,0.0,0.0,8.6,250.0
2022-01-03 01:45:00,1.3200000000651926,5.0,10.7,78.0,7.0,0.0,0.0,8.6,250.0
2022-01-03 02:00:00,1.159999999916181,5.0,10.5,78.0,6.8,0.0,0.0,7.8,240.0
2022-01-03 02:15:00,1.340000000083819,5.0,10.5,78.0,6.8,0.0,0.0,7.8,240.0
2022-01-03 02:30:00,1.1399999998975543,4.0,10.5,78.0,6.8,0.0,0.0,7.8,240.0
2022-01-03 02:45:00,1.3100000000558794,5.0,10.5,78.0,6.8,0.0,0.0,7.8,240.0
2022-01-03 03:00:00,1.1499999999068675,5.0,10.3,76.0,6.3,0.0,0.0,8.2,240.0
2022-01-03 03:15:00,1.340000000083819,5.0,10.3,76.0,6.3,0.0,0.0,8.2,240.0
2022-01-03 03:30:00,1.1399999998975543,4.0,10.3,76.0,6.3,0.0,0.0,8.2,240.0
2022-01-03 03:45:00,1.4000000001396984,5.0,10.3,76.0,6.3,0.0,0.0,8.2,240.0
2022-01-03 04:00:00,1.6399999998975543,5.0,9.8,80.0,6.5,0.0,0.0,8.0,240.0
2022-01-03 04:15:00,1.8200000000651928,5.0,9.8,80.0,6.5,0.0,0.0,8.0,240.0
2022-01-03 04:30:00,1.590000000083819,5.0,9.8,80.0,6.5,0.0,0.0,8.0,240.0
2022-01-03 04:45:00,1.8499999998603016,5.0,9.8,80.0,6.5,0.0,0.0,8.0,240.0
2022-01-03 05:00:00,1.6600000001490116,4.0,9.4,82.0,6.4,0.0,0.0,7.7,230.0
2022-01-03 05:15:00,1.8399999998509884,5.0,9.4,82.0,6.4,0.0,0.0,7.7,230.0
2022-01-03 05:30:00,1.6100000001024457,5.0,9.4,82.0,6.4,0.0,0.0,7.7,230.0
2022-01-03 05:45:00,1.8200000000651928,5.0,9.4,82.0,6.4,0.0,0.0,7.7,230.0
2022-01-03 06:00:00,1.5999999998603016,4.0,9.7,81.0,6.5,0.0,0.0,7.8,230.0
2022-01-03 06:15:00,1.8700000001117587,5.0,9.7,81.0,6.5,0.0,0.0,7.8,230.0
2022-01-03 06:30:00,1.5499999998137357,5.0,9.7,81.0,6.5,0.0,0.0,7.8,230.0
2022-01-03 06:45:00,1.8300000000745056,5.0,9.7,81.0,6.5,0.0,0.0,7.8,230.0
2022-01-03 07:00:00,1.6000000000931325,4.0,10.0,81.0,6.8,0.0,0.0,7.8,230.0
2022-01-03 07:15:00,2.169999999925494,7.0,10.0,81.0,6.8,0.0,0.0,7.8,230.0
2022-01-03 07:30:00,2.050000000046566,6.0,10.0,81.0,6.8,0.0,0.0,7.8,230.0
2022-01-03 07:45:00,2.649999999906868,7.0,10.0,81.0,6.8,0.0,0.0,7.8,230.0
2022-01-03 08:00:00,2.670000000158325,8.0,9.8,81.0,6.8,0.0,0.0,7.4,230.0
2022-01-03 08:15:00,3.409999999916181,9.0,9.8,81.0,6.8,0.0,0.0,7.4,230.0
2022-01-03 08:30:00,2.7199999999720603,6.0,9.8,81.0,6.8,0.0,0.0,7.4,230.0
2022-01-03 08:45:00,3.300000000046566,7.0,9.8,81.0,6.8,0.0,0.0,7.4,230.0
2022-01-03 09:00:00,2.56000000005588,7.0,10.0,83.0,7.3,0.0,0.0,7.4,230.0
2022-01-03 09:15:00,2.9699999999720603,8.0,10.0,83.0,7.3,0.0,0.0,7.4,230.0
2022-01-03 09:30:00,2.479999999981373,6.0,10.0,83.0,7.3,0.0,0.0,7.4,230.0
2022-01-03 09:45:00,3.0999999998603016,6.0,10.0,83.0,7.3,0.0,0.0,7.4,230.0
2022-01-03 10:00:00,2.510000000009313,5.0,10.6,78.0,6.9,0.0,0.0,8.0,230.0
2022-01-03 10:15:00,3.2700000000186265,6.0,10.6,78.0,6.9,0.0,0.0,8.0,230.0
2022-01-03 10:30:00,2.610000000102445,6.0,10.6,78.0,6.9,0.0,0.0,8.0,230.0
2022-01-03 10:45:00,3.459999999962747,6.0,10.6,78.0,6.9,0.0,0.0,8.0,230.0
2022-01-03 11:00:00,2.709999999962747,7.0,11.2,76.0,7.2,3.0,0.0,8.9,240.0
2022-01-03 11:15:00,3.1500000001396984,7.0,11.2,76.0,7.2,3.0,0.0,8.9,240.0
2022-01-03 11:30:00,3.229999999981373,7.0,11.2,76.0,7.2,3.0,0.0,8.9,240.0
2022-01-03 11:45:00,3.459999999962747,7.0,11.2,76.0,7.2,3.0,0.0,8.9,240.0
2022-01-03 12:00:00,3.1299999998882413,7.0,11.4,75.0,7.1,0.0,0.0,8.5,230.0
2022-01-03 12:15:00,3.140000000130385,6.0,11.4,75.0,7.1,0.0,0.0,8.5,230.0
2022-01-03 12:30:00,2.75,6.0,11.4,75.0,7.1,0.0,0.0,8.5,230.0
2022-01-03 12:45:00,3.3899999998975545,6.0,11.4,75.0,7.1,0.0,0.0,8.5,230.0
2022-01-03 13:00:00,3.28000000002794,6.0,10.5,82.0,7.5,0.0,0.1,9.0,230.0
2022-01-03 13:15:00,3.550000000046566,7.0,10.5,82.0,7.5,0.0,0.1,9.0,230.0
2022-01-03 13:30:00,3.1899999999441206,7.0,10.5,82.0,7.5,0.0,0.1,9.0,230.0
2022-01-03 13:45:00,3.640000000130385,6.0,10.5,82.0,7.5,0.0,0.1,9.0,230.0
2022-01-03 14:00:00,3.279999999795109,6.0,9.8,84.0,7.3,0.0,0.0,7.9,230.0
2022-01-03 14:15:00,3.800000000046566,8.0,9.8,84.0,7.3,0.0,0.0,7.9,230.0
2022-01-03 14:30:00,3.290000000037253,6.0,9.8,84.0,7.3,0.0,0.0,7.9,230.0
2022-01-03 14:45:00,3.6000000000931323,8.0,9.8,84.0,7.3,0.0,0.0,7.9,230.0
2022-01-03 15:00:00,2.949999999953434,6.0,9.1,89.0,7.5,0.0,0.3,7.9,230.0
2022-01-03 15:15:00,3.25,6.0,9.1,89.0,7.5,0.0,0.3,7.9,230.0
2022-01-03 15:30:00,2.709999999962747,6.0,9.1,89.0,7.5,0.0,0.3,7.9,230.0
2022-01-03 15:45:00,3.1000000000931323,6.0,9.1,89.0,7.5,0.0,0.3,7.9,230.0
2022-01-03 16:00:00,2.7399999999906868,5.0,8.5,94.0,7.6,0.0,1.4,5.3,220.0
2022-01-03 16:15:00,2.959999999962747,6.0,8.5,94.0,7.6,0.0,1.4,5.3,220.0
2022-01-03 16:30:00,2.53000000002794,6.0,8.5,94.0,7.6,0.0,1.4,5.3,220.0
