DateTime,electricity_15min_diff,heating_15min_diff,is_holiday,day_of_week,hour_of_day,is_working_hour
2022-01-01 00:00:00,0.0,0.0,True,5,0,False
2022-01-01 00:15:00,1.380000000121072,5.0,True,5,0,False
2022-01-01 00:30:00,1.1999999999534339,5.0,True,5,0,False
2022-01-01 00:45:00,1.3700000001117587,5.0,True,5,0,False
2022-01-01 01:00:00,1.1499999999068677,5.0,True,5,1,False
2022-01-01 01:15:00,1.3300000000745058,5.0,True,5,1,False
2022-01-01 01:30:00,1.1999999999534339,5.0,True,5,1,False
2022-01-01 01:45:00,1.3499999998603016,5.0,True,5,1,False
2022-01-01 02:00:00,1.1500000001396984,5.0,True,5,2,False
2022-01-01 02:15:00,1.2700000000186265,5.0,True,5,2,False
2022-01-01 02:30:00,1.159999999916181,4.0,True,5,2,False
2022-01-01 02:45:00,1.3100000000558794,6.0,True,5,2,False
2022-01-01 03:00:00,1.1899999999441206,4.0,True,5,3,False
2022-01-01 03:15:00,1.340000000083819,5.0,True,5,3,False
2022-01-01 03:30:00,1.2199999999720603,5.0,True,5,3,False
2022-01-01 03:45:00,1.3799999998882413,5.0,True,5,3,False
2022-01-01 04:00:00,1.6400000001303852,5.0,True,5,4,False
2022-01-01 04:15:00,1.8599999998696148,5.0,True,5,4,False
2022-01-01 04:30:00,1.6900000001769513,5.0,True,5,4,False
2022-01-01 04:45:00,1.8799999998882413,5.0,True,5,4,False
2022-01-01 05:00:00,1.630000000121072,4.0,True,5,5,False
2022-01-01 05:15:00,1.8099999998230487,6.0,True,5,5,False
2022-01-01 05:30:00,1.6400000001303852,4.0,True,5,5,False
2022-01-01 05:45:00,1.9199999999254942,5.0,True,5,5,False
2022-01-01 06:00:00,1.6200000001117587,5.0,True,5,6,False
2022-01-01 06:15:00,1.8399999998509884,5.0,True,5,6,False
2022-01-01 06:30:00,1.5800000000745058,5.0,True,5,6,False
2022-01-01 06:45:00,1.869999999878928,5.0,True,5,6,False
2022-01-01 07:00:00,1.630000000121072,4.0,True,5,7,False
2022-01-01 07:15:00,1.9899999999906868,6.0,True,5,7,False
2022-01-01 07:30:00,1.590000000083819,4.0,True,5,7,False
2022-01-01 07:45:00,1.8499999998603016,6.0,True,5,7,False
2022-01-01 08:00:00,1.590000000083819,4.0,True,5,8,False
2022-01-01 08:15:00,1.8999999999068677,6.0,True,5,8,False
2022-01-01 08:30:00,1.6000000000931323,4.0,True,5,8,False
2022-01-01 08:45:00,1.6699999999254942,5.0,True,5,8,False
2022-01-01 09:00:00,1.380000000121072,5.0,True,5,9,False
2022-01-01 09:15:00,1.6499999999068677,5.0,True,5,9,False
2022-01-01 09:30:00,1.3999999999068677,5.0,True,5,9,False
2022-01-01 09:45:00,1.6700000001583248,5.0,True,5,9,False
2022-01-01 10:00:00,1.3599999998696148,4.0,True,5,10,False
2022-01-01 10:15:00,1.6200000001117587,6.0,True,5,10,False
2022-01-01 10:30:00,1.3599999998696148,4.0,True,5,10,False
2022-01-01 10:45:00,1.6200000001117587,5.0,True,5,10,False
2022-01-01 11:00:00,1.340000000083819,5.0,True,5,11,False
2022-01-01 11:15:00,1.6399999998975545,5.0,True,5,11,False
2022-01-01 11:30:00,1.3899999998975545,5.0,True,5,11,False
2022-01-01 11:45:00,1.590000000083819,5.0,True,5,11,False
2022-01-01 12:00:00,1.3999999999068677,5.0,True,5,12,False
2022-01-01 12:15:00,1.5800000000745058,5.0,True,5,12,False
2022-01-01 12:30:00,1.380000000121072,4.0,True,5,12,False
2022-01-01 12:45:00,1.5999999998603016,5.0,True,5,12,False
2022-01-01 13:00:00,1.4000000001396984,5.0,True,5,13,False
2022-01-01 13:15:00,1.6299999998882413,5.0,True,5,13,False
2022-01-01 13:30:00,1.3900000001303852,5.0,True,5,13,False
2022-01-01 13:45:00,1.6499999999068677,5.0,True,5,13,False
2022-01-01 14:00:00,1.3899999998975545,4.0,True,5,14,False
2022-01-01 14:15:00,1.6700000001583248,5.0,True,5,14,False
2022-01-01 14:30:00,1.3899999998975545,5.0,True,5,14,False
2022-01-01 14:45:00,1.659999999916181,5.0,True,5,14,False
2022-01-01 15:00:00,1.3500000000931323,4.0,True,5,15,False
2022-01-01 15:15:00,1.5600000000558794,6.0,True,5,15,False
2022-01-01 15:30:00,1.3899999998975545,4.0,True,5,15,False
2022-01-01 15:45:00,1.6500000001396984,5.0,True,5,15,False
2022-01-01 16:00:00,1.369999999878928,5.0,True,5,16,False
2022-01-01 16:15:00,1.5600000000558794,5.0,True,5,16,False
2022-01-01 16:30:00,1.409999999916181,4.0,True,5,16,False
2022-01-01 16:45:00,1.6000000000931323,5.0,True,5,16,False
2022-01-01 17:00:00,1.5700000000651926,5.0,True,5,17,False
2022-01-01 17:15:00,1.819999999832362,5.0,True,5,17,False
2022-01-01 17:30:00,1.6700000001583248,4.0,True,5,17,False
2022-01-01 17:45:00,1.790000000037253,5.0,True,5,17,False
2022-01-01 18:00:00,1.6699999999254942,5.0,True,5,18,False
2022-01-01 18:15:00,1.8100000000558794,5.0,True,5,18,False
2022-01-01 18:30:00,1.6499999999068677,5.0,True,5,18,False
2022-01-01 18:45:00,1.840000000083819,5.0,True,5,18,False
2022-01-01 19:00:00,1.619999999878928,4.0,True,5,19,False
2022-01-01 19:15:00,1.9199999999254942,5.0,True,5,19,False
2022-01-01 19:30:00,1.6400000001303852,5.0,True,5,19,False
2022-01-01 19:45:00,1.8799999998882413,5.0,True,5,19,False
2022-01-01 20:00:00,1.630000000121072,4.0,True,5,20,False
2022-01-01 20:15:00,1.8300000000745058,5.0,True,5,20,False
2022-01-01 20:30:00,1.659999999916181,5.0,True,5,20,False
2022-01-01 20:45:00,1.8300000000745058,5.0,True,5,20,False
2022-01-01 21:00:00,1.1999999999534339,4.0,True,5,21,False
2022-01-01 21:15:00,1.290000000037253,5.0,True,5,21,False
2022-01-01 21:30:00,1.1499999999068677,5.0,True,5,21,False
2022-01-01 21:45:00,1.3500000000931323,5.0,True,5,21,False
2022-01-01 22:00:00,1.1899999999441206,4.0,True,5,22,False
2022-01-01 22:15:00,1.340000000083819,5.0,True,5,22,False
2022-01-01 22:30:00,1.1899999999441206,5.0,True,5,22,False
2022-01-01 22:45:00,1.3799999998882413,5.0,True,5,22,False
2022-01-01 23:00:00,1.680000000167638,4.0,True,5,23,False
2022-01-01 23:15:00,1.279999999795109,5.0,True,5,23,False
2022-01-01 23:30:00,1.180000000167638,5.0,True,5,23,False
2022-01-01 23:45:00,1.3899999998975545,5.0,True,5,23,False
2022-01-02 00:00:00,1.1799999999348074,5.0,True,6,0,False
2022-01-02 00:15:00,1.340000000083819,5.0,True,6,0,False
2022-01-02 00:30:00,1.209999999962747,4.0,True,6,0,False
2022-01-02 00:45:00,1.4299999999348074,5.0,True,6,0,False
2022-01-02 01:00:00,1.2000000001862645,5.0,True,6,1,False
2022-01-02 01:15:00,1.3099999998230487,5.0,True,6,1,False
2022-01-02 01:30:00,1.2000000001862645,4.0,True,6,1,False
2022-01-02 01:45:00,1.3399999998509884,5.0,True,6,1,False
2022-01-02 02:00:00,1.1600000001490116,5.0,True,6,2,False
2022-01-02 02:15:00,1.2700000000186265,5.0,True,6,2,False
2022-01-02 02:30:00,1.1699999999254942,4.0,True,6,2,False
2022-01-02 02:45:00,1.340000000083819,5.0,True,6,2,False
2022-01-02 03:00:00,1.1799999999348074,5.0,True,6,3,False
2022-01-02 03:15:00,1.2800000000279397,5.0,True,6,3,False
2022-01-02 03:30:00,1.1799999999348074,5.0,True,6,3,False
2022-01-02 03:45:00,1.340000000083819,5.0,True,6,3,False
2022-01-02 04:00:00,1.6699999999254942,4.0,True,6,4,False
2022-01-02 04:15:00,1.840000000083819,5.0,True,6,4,False
2022-01-02 04:30:00,1.619999999878928,5.0,True,6,4,False
2022-01-02 04:45:00,1.8300000000745058,5.0,True,6,4,False
2022-01-02 05:00:00,1.7199999999720603,4.0,True,6,5,False
2022-01-02 05:15:00,1.9199999999254942,5.0,True,6,5,False
2022-01-02 05:30:00,1.6000000000931323,5.0,True,6,5,False
2022-01-02 05:45:00,1.8299999998416752,5.0,True,6,5,False
2022-01-02 06:00:00,1.6200000001117587,5.0,True,6,6,False
2022-01-02 06:15:00,1.7800000000279397,5.0,True,6,6,False
2022-01-02 06:30:00,1.590000000083819,4.0,True,6,6,False
2022-01-02 06:45:00,1.7899999998044223,5.0,True,6,6,False
2022-01-02 07:00:00,1.6100000001024455,5.0,True,6,7,False
2022-01-02 07:15:00,1.8500000000931323,5.0,True,6,7,False
2022-01-02 07:30:00,1.6799999999348074,5.0,True,6,7,False
2022-01-02 07:45:00,1.790000000037253,5.0,True,6,7,False
2022-01-02 08:00:00,1.5799999998416752,4.0,True,6,8,False
2022-01-02 08:15:00,1.7700000000186265,5.0,True,6,8,False
2022-01-02 08:30:00,1.6000000000931323,5.0,True,6,8,False
2022-01-02 08:45:00,1.9199999999254942,5.0,True,6,8,False
2022-01-02 09:00:00,1.4899999999906868,5.0,True,6,9,False
2022-01-02 09:15:00,1.6100000001024455,5.0,True,6,9,False
2022-01-02 09:30:00,1.5200000000186265,4.0,True,6,9,False
2022-01-02 09:45:00,1.6099999998696148,5.0,True,6,9,False
2022-01-02 10:00:00,1.3600000001024455,5.0,True,6,10,False
2022-01-02 10:15:00,1.5300000000279397,5.0,True,6,10,False
2022-01-02 10:30:00,1.4799999999813735,5.0,True,6,10,False
2022-01-02 10:45:00,1.8100000000558794,5.0,True,6,10,False
2022-01-02 11:00:00,1.5599999998230487,4.0,True,6,11,False
2022-01-02 11:15:00,1.6999999999534339,5.0,True,6,11,False
2022-01-02 11:30:00,1.4800000002142042,5.0,True,6,11,False
2022-01-02 11:45:00,1.6299999998882413,5.0,True,6,11,False
2022-01-02 12:00:00,1.3899999998975545,4.0,True,6,12,False
2022-01-02 12:15:00,1.6100000001024455,5.0,True,6,12,False
2022-01-02 12:30:00,1.380000000121072,4.0,True,6,12,False
2022-01-02 12:45:00,1.5799999998416752,5.0,True,6,12,False
2022-01-02 13:00:00,1.3900000001303852,4.0,True,6,13,False
2022-01-02 13:15:00,1.5999999998603016,5.0,True,6,13,False
2022-01-02 13:30:00,1.3600000001024455,5.0,True,6,13,False
2022-01-02 13:45:00,1.6099999998696148,5.0,True,6,13,False
2022-01-02 14:00:00,1.4100000001490116,4.0,True,6,14,False
2022-01-02 14:15:00,1.5599999998230487,5.0,True,6,14,False
2022-01-02 14:30:00,1.3700000001117587,5.0,True,6,14,False
2022-01-02 14:45:00,1.659999999916181,5.0,True,6,14,False
2022-01-02 15:00:00,1.3900000001303852,4.0,True,6,15,False
2022-01-02 15:15:00,1.5799999998416752,5.0,True,6,15,False
2022-01-02 15:30:00,1.340000000083819,4.0,True,6,15,False
2022-01-02 15:45:00,1.6000000000931323,5.0,True,6,15,False
2022-01-02 16:00:00,1.3999999999068677,5.0,True,6,16,False
2022-01-02 16:15:00,1.6500000001396984,5.0,True,6,16,False
2022-01-02 16:30:00,1.4299999999348074,4.0,True,6,16,False
2022-01-02 16:45:00,1.7600000000093132,5.0,True,6,16,False
2022-01-02 17:00:00,1.5799999998416752,4.0,True,6,17,False
2022-01-02 17:15:00,1.8100000000558794,5.0,True,6,17,False
2022-01-02 17:30:00,1.590000000083819,5.0,True,6,17,False
2022-01-02 17:45:00,1.8999999999068677,5.0,True,6,17,False
2022-01-02 18:00:00,1.5600000000558794,4.0,True,6,18,False
2022-01-02 18:15:00,1.8500000000931323,5.0,True,6,18,False
2022-01-02 18:30:00,1.5599999998230487,4.0,True,6,18,False
2022-01-02 18:45:00,1.8300000000745058,5.0,True,6,18,False
2022-01-02 19:00:00,1.590000000083819,5.0,True,6,19,False
2022-01-02 19:15:00,1.909999999916181,5.0,True,6,19,False
2022-01-02 19:30:00,1.5800000000745058,4.0,True,6,19,False
2022-01-02 19:45:00,1.8799999998882413,5.0,True,6,19,False
2022-01-02 20:00:00,1.6200000001117587,4.0,True,6,20,False
2022-01-02 20:15:00,1.8399999998509884,5.0,True,6,20,False
2022-01-02 20:30:00,1.6000000000931323,5.0,True,6,20,False
2022-01-02 20:45:00,1.8600000001024455,5.0,True,6,20,False
2022-01-02 21:00:00,1.119999999878928,5.0,True,6,21,False
2022-01-02 21:15:00,1.290000000037253,5.0,True,6,21,False
2022-01-02 21:30:00,1.1499999999068677,4.0,True,6,21,False
2022-01-02 21:45:00,1.340000000083819,5.0,True,6,21,False
2022-01-02 22:00:00,1.2199999999720603,4.0,True,6,22,False
2022-01-02 22:15:00,1.290000000037253,5.0,True,6,22,False
2022-01-02 22:30:00,1.1699999999254942,5.0,True,6,22,False
2022-01-02 22:45:00,1.3300000000745058,5.0,True,6,22,False
2022-01-02 23:00:00,1.6399999998975545,4.0,True,6,23,False
2022-01-02 23:15:00,1.2600000000093132,5.0,True,6,23,False
2022-01-02 23:30:00,1.1900000001769513,5.0,True,6,23,False
2022-01-02 23:45:00,1.3099999998230487,5.0,True,6,23,False
2022-01-03 00:00:00,1.1700000001583248,4.0,False,0,0,False
2022-01-03 00:15:00,1.319999999832362,5.0,False,0,0,False
2022-01-03 00:30:00,1.1000000000931323,5.0,False,0,0,False
2022-01-03 00:45:00,1.3500000000931323,5.0,False,0,0,False
2022-01-03 01:00:00,1.159999999916181,4.0,False,0,1,False
2022-01-03 01:15:00,1.340000000083819,5.0,False,0,1,False
2022-01-03 01:30:00,1.119999999878928,4.0,False,0,1,False
2022-01-03 01:45:00,1.3200000000651926,5.0,False,0,1,False
2022-01-03 02:00:00,1.159999999916181,5.0,False,0,2,False
2022-01-03 02:15:00,1.340000000083819,5.0,False,0,2,False
2022-01-03 02:30:00,1.1399999998975545,4.0,False,0,2,False
2022-01-03 02:45:00,1.3100000000558794,5.0,False,0,2,False
2022-01-03 03:00:00,1.1499999999068677,5.0,False,0,3,False
2022-01-03 03:15:00,1.340000000083819,5.0,False,0,3,False
2022-01-03 03:30:00,1.1399999998975545,4.0,False,0,3,False
2022-01-03 03:45:00,1.4000000001396984,5.0,False,0,3,False
2022-01-03 04:00:00,1.6399999998975545,5.0,False,0,4,False
2022-01-03 04:15:00,1.8200000000651926,5.0,False,0,4,False
2022-01-03 04:30:00,1.590000000083819,5.0,False,0,4,False
2022-01-03 04:45:00,1.8499999998603016,5.0,False,0,4,False
2022-01-03 05:00:00,1.6600000001490116,4.0,False,0,5,False
2022-01-03 05:15:00,1.8399999998509884,5.0,False,0,5,False
2022-01-03 05:30:00,1.6100000001024455,5.0,False,0,5,False
2022-01-03 05:45:00,1.8200000000651926,5.0,False,0,5,False
2022-01-03 06:00:00,1.5999999998603016,4.0,False,0,6,False
2022-01-03 06:15:00,1.8700000001117587,5.0,False,0,6,False
2022-01-03 06:30:00,1.5499999998137355,5.0,False,0,6,False
2022-01-03 06:45:00,1.8300000000745058,5.0,False,0,6,False
2022-01-03 07:00:00,1.6000000000931323,4.0,False,0,7,False
2022-01-03 07:15:00,2.169999999925494,7.0,False,0,7,False
2022-01-03 07:30:00,2.050000000046566,6.0,False,0,7,False
2022-01-03 07:45:00,2.6499999999068677,7.0,False,0,7,False
2022-01-03 08:00:00,2.670000000158325,8.0,False,0,8,False
2022-01-03 08:15:00,3.409999999916181,9.0,False,0,8,False
2022-01-03 08:30:00,2.7199999999720603,6.0,False,0,8,False
2022-01-03 08:45:00,3.300000000046566,7.0,False,0,8,False
2022-01-03 09:00:00,2.5600000000558794,7.0,False,0,9,True
2022-01-03 09:15:00,2.9699999999720603,8.0,False,0,9,True
2022-01-03 09:30:00,2.4799999999813735,6.0,False,0,9,True
2022-01-03 09:45:00,3.0999999998603016,6.0,False,0,9,True
2022-01-03 10:00:00,2.5100000000093132,5.0,False,0,10,True
2022-01-03 10:15:00,3.2700000000186265,6.0,False,0,10,True
2022-01-03 10:30:00,2.6100000001024455,6.0,False,0,10,True
2022-01-03 10:45:00,3.459999999962747,6.0,False,0,10,True
2022-01-03 11:00:00,2.709999999962747,7.0,False,0,11,True
2022-01-03 11:15:00,3.1500000001396984,7.0,False,0,11,True
2022-01-03 11:30:00,3.2299999999813735,7.0,False,0,11,True
2022-01-03 11:45:00,3.459999999962747,7.0,False,0,11,True
2022-01-03 12:00:00,3.1299999998882413,7.0,False,0,12,True
2022-01-03 12:15:00,3.140000000130385,6.0,False,0,12,True
2022-01-03 12:30:00,2.75,6.0,False,0,12,True
2022-01-03 12:45:00,3.3899999998975545,6.0,False,0,12,True
2022-01-03 13:00:00,3.2800000000279397,6.0,False,0,13,True
2022-01-03 13:15:00,3.550000000046566,7.0,False,0,13,True
2022-01-03 13:30:00,3.1899999999441206,7.0,False,0,13,True
2022-01-03 13:45:00,3.640000000130385,6.0,False,0,13,True
2022-01-03 14:00:00,3.279999999795109,6.0,False,0,14,True
2022-01-03 14:15:00,3.800000000046566,8.0,False,0,14,True
2022-01-03 14:30:00,3.290000000037253,6.0,False,0,14,True
2022-01-03 14:45:00,3.6000000000931323,8.0,False,0,14,True
2022-01-03 15:00:00,2.949999999953434,6.0,False,0,15,True
2022-01-03 15:15:00,3.25,6.0,False,0,15,True
2022-01-03 15:30:00,2.709999999962747,6.0,False,0,15,True
2022-01-03 15:45:00,3.1000000000931323,6.0,False,0,15,True
2022-01-03 16:00:00,2.7399999999906868,5.0,False,0,16,True
2022-01-03 16:15:00,2.959999999962747,6.0,False,0,16,True
2022-01-03 16:30:00,2.5300000000279397,6.0,False,0,16,True
2022-01-03 16:45:00,2.4299999999348074,7.0,False,0,16,True
2022-01-03 17:00:00,2.1399999998975545,5.0,False,0,17,False
2022-01-03 17:15:00,2.340000000083819,5.0,False,0,17,False
2022-01-03 17:30:00,1.959999999962747,4.0,False,0,17,False
2022-01-03 17:45:00,2.1899999999441206,4.0,False,0,17,False
2022-01-03 18:00:00,1.8700000001117587,4.0,False,0,18,False
2022-01-03 18:15:00,2.040000000037253,5.0,False,0,18,False
2022-01-03 18:30:00,1.8799999998882413,4.0,False,0,18,False
2022-01-03 18:45:00,2.0600000000558794,6.0,False,0,18,False
2022-01-03 19:00:00,1.8300000000745058,5.0,False,0,19,False
2022-01-03 19:15:00,1.9899999999906868,5.0,False,0,19,False
2022-01-03 19:30:00,1.7600000000093132,5.0,False,0,19,False
2022-01-03 19:45:00,2.0,5.0,False,0,19,False
2022-01-03 20:00:00,1.709999999962747,4.0,False,0,20,False
2022-01-03 20:15:00,1.9699999999720603,6.0,False,0,20,False
2022-01-03 20:30:00,1.6799999999348074,4.0,False,0,20,False
2022-01-03 20:45:00,1.930000000167638,6.0,False,0,20,False
2022-01-03 21:00:00,1.3099999998230487,5.0,False,0,21,False
2022-01-03 21:15:00,1.430000000167638,5.0,False,0,21,False
2022-01-03 21:30:00,1.25,5.0,False,0,21,False
2022-01-03 21:45:00,1.4699999999720603,5.0,False,0,21,False
2022-01-03 22:00:00,1.2700000000186265,5.0,False,0,22,False
2022-01-03 22:15:00,1.4499999999534339,5.0,False,0,22,False
2022-01-03 22:30:00,1.2700000000186265,4.0,False,0,22,False
2022-01-03 22:45:00,1.540000000037253,6.0,False,0,22,False
2022-01-03 23:00:00,1.7399999999906868,4.0,False,0,23,False
2022-01-03 23:15:00,1.4299999999348074,6.0,False,0,23,False
2022-01-03 23:30:00,1.3300000000745058,5.0,False,0,23,False
2022-01-03 23:45:00,1.5399999998044223,5.0,False,0,23,False
2022-01-04 00:00:00,1.25,5.0,False,1,0,False
2022-01-04 00:15:00,1.4400000001769513,5.0,False,1,0,False
2022-01-04 00:30:00,1.290000000037253,5.0,False,1,0,False
2022-01-04 00:45:00,1.529999999795109,5.0,False,1,0,False
2022-01-04 01:00:00,1.2700000000186265,5.0,False,1,1,False
2022-01-04 01:15:00,1.4400000001769513,6.0,False,1,1,False
2022-01-04 01:30:00,1.2399999999906868,4.0,False,1,1,False
2022-01-04 01:45:00,1.4499999999534339,6.0,False,1,1,False
2022-01-04 02:00:00,1.2600000000093132,4.0,False,1,2,False
2022-01-04 02:15:00,1.4199999999254942,6.0,False,1,2,False
2022-01-04 02:30:00,1.2800000000279397,5.0,False,1,2,False
2022-01-04 02:45:00,1.459999999962747,5.0,False,1,2,False
2022-01-04 03:00:00,1.2299999999813735,5.0,False,1,3,False
2022-01-04 03:15:00,1.4899999999906868,5.0,False,1,3,False
2022-01-04 03:30:00,1.2299999999813735,5.0,False,1,3,False
2022-01-04 03:45:00,1.540000000037253,5.0,False,1,3,False
2022-01-04 04:00:00,1.6999999999534339,5.0,False,1,4,False
2022-01-04 04:15:00,2.0200000000186265,6.0,False,1,4,False
2022-01-04 04:30:00,1.8100000000558794,4.0,False,1,4,False
2022-01-04 04:45:00,2.0600000000558794,6.0,False,1,4,False
2022-01-04 05:00:00,1.8200000000651926,5.0,False,1,5,False
2022-01-04 05:15:00,1.9699999999720603,5.0,False,1,5,False
2022-01-04 05:30:00,1.75,5.0,False,1,5,False
2022-01-04 05:45:00,2.0100000000093132,5.0,False,1,5,False
2022-01-04 06:00:00,1.7600000000093132,5.0,False,1,6,False
2022-01-04 06:15:00,2.019999999785796,6.0,False,1,6,False
2022-01-04 06:30:00,1.6900000001769513,4.0,False,1,6,False
2022-01-04 06:45:00,2.0300000000279397,6.0,False,1,6,False
2022-01-04 07:00:00,1.6899999999441206,4.0,False,1,7,False
2022-01-04 07:15:00,2.119999999878928,6.0,False,1,7,False
2022-01-04 07:30:00,2.290000000037253,5.0,False,1,7,False
2022-01-04 07:45:00,2.9799999999813735,6.0,False,1,7,False
2022-01-04 08:00:00,2.459999999962747,7.0,False,1,8,False
2022-01-04 08:15:00,2.800000000046566,7.0,False,1,8,False
2022-01-04 08:30:00,2.590000000083819,5.0,False,1,8,False
2022-01-04 08:45:00,3.4299999999348074,5.0,False,1,8,False
2022-01-04 09:00:00,2.7399999999906868,5.0,False,1,9,True
2022-01-04 09:15:00,3.2600000000093132,7.0,False,1,9,True
2022-01-04 09:30:00,2.880000000121072,6.0,False,1,9,True
2022-01-04 09:45:00,3.2700000000186265,7.0,False,1,9,True
2022-01-04 10:00:00,2.949999999953434,5.0,False,1,10,True
2022-01-04 10:15:00,3.5200000000186265,5.0,False,1,10,True
2022-01-04 10:30:00,2.959999999962747,7.0,False,1,10,True
2022-01-04 10:45:00,3.5100000000093132,6.0,False,1,10,True
2022-01-04 11:00:00,3.0300000000279397,5.0,False,1,11,True
2022-01-04 11:15:00,3.3799999998882413,5.0,False,1,11,True
2022-01-04 11:30:00,2.840000000083819,4.0,False,1,11,True
2022-01-04 11:45:00,3.3999999999068677,7.0,False,1,11,True
2022-01-04 12:00:00,2.959999999962747,5.0,False,1,12,True
2022-01-04 12:15:00,3.2700000000186265,5.0,False,1,12,True
2022-01-04 12:30:00,3.0700000000651926,5.0,False,1,12,True
2022-01-04 12:45:00,3.199999999953434,6.0,False,1,12,True
2022-01-04 13:00:00,2.7700000000186265,6.0,False,1,13,True
2022-01-04 13:15:00,3.3700000001117587,8.0,False,1,13,True
2022-01-04 13:30:00,3.0599999998230487,7.0,False,1,13,True
2022-01-04 13:45:00,3.2399999999906868,7.0,False,1,13,True
2022-01-04 14:00:00,2.880000000121072,5.0,False,1,14,True
2022-01-04 14:15:00,3.4699999999720603,7.0,False,1,14,True
2022-01-04 14:30:00,2.9799999999813735,6.0,False,1,14,True
2022-01-04 14:45:00,3.550000000046566,7.0,False,1,14,True
2022-01-04 15:00:00,2.6899999999441206,5.0,False,1,15,True
2022-01-04 15:15:00,3.080000000074506,6.0,False,1,15,True
2022-01-04 15:30:00,2.6899999999441206,5.0,False,1,15,True
2022-01-04 15:45:00,2.9799999999813735,7.0,False,1,15,True
2022-01-04 16:00:00,2.4699999999720603,6.0,False,1,16,True
2022-01-04 16:15:00,2.680000000167638,6.0,False,1,16,True
2022-01-04 16:30:00,2.25,5.0,False,1,16,True
2022-01-04 16:45:00,2.4299999999348074,6.0,False,1,16,True
2022-01-04 17:00:00,1.9499999999534339,5.0,False,1,17,False
2022-01-04 17:15:00,2.3500000000931323,5.0,False,1,17,False
2022-01-04 17:30:00,1.9199999999254942,5.0,False,1,17,False
2022-01-04 17:45:00,1.9899999999906868,5.0,False,1,17,False
2022-01-04 18:00:00,1.709999999962747,4.0,False,1,18,False
2022-01-04 18:15:00,1.9000000001396984,5.0,False,1,18,False
2022-01-04 18:30:00,1.779999999795109,5.0,False,1,18,False
2022-01-04 18:45:00,1.9100000001490116,6.0,False,1,18,False
2022-01-04 19:00:00,1.6799999999348074,4.0,False,1,19,False
2022-01-04 19:15:00,1.9799999999813735,6.0,False,1,19,False
2022-01-04 19:30:00,1.7299999999813735,4.0,False,1,19,False
2022-01-04 19:45:00,1.959999999962747,6.0,False,1,19,False
2022-01-04 20:00:00,1.75,5.0,False,1,20,False
2022-01-04 20:15:00,1.8900000001303852,5.0,False,1,20,False
2022-01-04 20:30:00,1.7399999999906868,5.0,False,1,20,False
2022-01-04 20:45:00,1.8200000000651926,5.0,False,1,20,False
2022-01-04 21:00:00,1.2299999999813735,5.0,False,1,21,False
2022-01-04 21:15:00,1.3499999998603016,6.0,False,1,21,False
2022-01-04 21:30:00,1.2700000000186265,5.0,False,1,21,False
2022-01-04 21:45:00,1.4299999999348074,5.0,False,1,21,False
2022-01-04 22:00:00,1.2000000001862645,5.0,False,1,22,False
2022-01-04 22:15:00,1.459999999962747,5.0,False,1,22,False
2022-01-04 22:30:00,1.3000000000465661,5.0,False,1,22,False
2022-01-04 22:45:00,1.4199999999254942,6.0,False,1,22,False
2022-01-04 23:00:00,1.7199999999720603,5.0,False,1,23,False
2022-01-04 23:15:00,1.3700000001117587,5.0,False,1,23,False
2022-01-04 23:30:00,1.2899999998044223,5.0,False,1,23,False
2022-01-04 23:45:00,1.4500000001862645,6.0,False,1,23,False
2022-01-05 00:00:00,1.1999999999534339,5.0,False,2,0,False
2022-01-05 00:15:00,1.3999999999068677,5.0,False,2,0,False
2022-01-05 00:30:00,1.2299999999813735,5.0,False,2,0,False
2022-01-05 00:45:00,1.4699999999720603,6.0,False,2,0,False
2022-01-05 01:00:00,1.2399999999906868,5.0,False,2,1,False
2022-01-05 01:15:00,1.4100000001490116,5.0,False,2,1,False
2022-01-05 01:30:00,1.2299999999813735,5.0,False,2,1,False
2022-01-05 01:45:00,1.409999999916181,6.0,False,2,1,False
2022-01-05 02:00:00,1.2299999999813735,5.0,False,2,2,False
2022-01-05 02:15:00,1.4000000001396984,6.0,False,2,2,False
2022-01-05 02:30:00,1.209999999962747,5.0,False,2,2,False
2022-01-05 02:45:00,1.3999999999068677,5.0,False,2,2,False
2022-01-05 03:00:00,1.1900000001769513,5.0,False,2,3,False
2022-01-05 03:15:00,1.409999999916181,6.0,False,2,3,False
2022-01-05 03:30:00,1.2700000000186265,5.0,False,2,3,False
2022-01-05 03:45:00,1.5200000000186265,6.0,False,2,3,False
2022-01-05 04:00:00,1.7299999999813735,5.0,False,2,4,False
2022-01-05 04:15:00,1.9199999999254942,6.0,False,2,4,False
2022-01-05 04:30:00,1.6799999999348074,5.0,False,2,4,False
2022-01-05 04:45:00,1.9400000001769513,6.0,False,2,4,False
2022-01-05 05:00:00,1.7800000000279397,5.0,False,2,5,False
2022-01-05 05:15:00,1.9399999999441206,6.0,False,2,5,False
2022-01-05 05:30:00,1.6499999999068677,5.0,False,2,5,False
2022-01-05 05:45:00,1.9100000001490116,6.0,False,2,5,False
2022-01-05 06:00:00,1.709999999962747,5.0,False,2,6,False
2022-01-05 06:15:00,1.9699999999720603,6.0,False,2,6,False
2022-01-05 06:30:00,1.6799999999348074,6.0,False,2,6,False
2022-01-05 06:45:00,1.8600000001024455,5.0,False,2,6,False
2022-01-05 07:00:00,1.869999999878928,6.0,False,2,7,False
2022-01-05 07:15:00,2.209999999962747,6.0,False,2,7,False
